;Unnamed: 0;flavordb_id;smiles;applicability_domain;bitter_prob;sweet_prob;SMILES_check;Std_SMILES;Parent_SMILES
1124;1185;104721;CC1=CN=C(C(=N1)C)C(=O)C;True;0.5260505902483485;0.2749019503627508;CC(=O)c1ncc(C)nc1C;CC(=O)c1ncc(C)nc1C;CC(=O)c1ncc(C)nc1C
1125;1186;219904;CC(=O)OCC1C(C(C(C(O1)OC2(C(C(C(O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C;True;0.8733333333333333;0.1853072228466905;CC(=O)OCC1OC(OC2(COC(C)=O)OC(COC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O;CC(=O)OCC1OC(OC2(COC(C)=O)OC(COC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O;CC(=O)OCC1OC(OC2(COC(C)=O)OC(COC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
1126;1187;564550;CCCCCC(=O)OC(C)(CCC=C(C)C)C=C;True;0.2297944006564757;0.9345950424970938;C=CC(C)(CCC=C(C)C)OC(=O)CCCCC;C=CC(C)(CCC=C(C)C)OC(=O)CCCCC;C=CC(C)(CCC=C(C)C)OC(=O)CCCCC
1127;1189;5460291;C(C(C(C(C=O)O)O)O)O;True;0.0203534212196879;0.9584887688682528;O=CC(O)C(O)C(O)CO;O=CC(O)C(O)C(O)CO;O=CC(O)C(O)C(O)CO
1128;1190;11370;COC1=CC=CC=C1C(=O)O;True;0.160759804994683;0.3374056615221597;COc1ccccc1C(=O)O;COc1ccccc1C(=O)O;COc1ccccc1C(=O)O
1129;1191;5365818;CC(C=C(C)CCC=C(C)C)O;True;0.2273194498512016;0.638708145340148;CC(C)=CCCC(C)=CC(C)O;CC(C)=CCCC(C)=CC(C)O;CC(C)=CCCC(C)=CC(C)O
1130;1192;7336;CCC(=O)OC1CC(CC=C1C)C(=C)C;True;0.1125919181924399;0.8856937109124732;C=C(C)C1CC=C(C)C(OC(=O)CC)C1;C=C(C)C1CC=C(C)C(OC(=O)CC)C1;C=C(C)C1CC=C(C)C(OC(=O)CC)C1
1131;1193;3085365;CC1CC(C=C(C12CCC(=C(C)C)C2)C)O;True;0.4977180118550517;0.0930905003768616;CC1=CC(O)CC(C)C12CCC(=C(C)C)C2;CC1=CC(O)CC(C)C12CCC(=C(C)C)C2;CC1=CC(O)CC(C)C12CCC(=C(C)C)C2
1132;1194;93366;CCCC=CC(OCC)OCC;True;0.1357605307282245;0.7822983352015027;CCCC=CC(OCC)OCC;CCCC=CC(OCC)OCC;CCCC=CC(OCC)OCC
1133;1195;526762;CC(C)C1=CC=C(CC1)C=O;True;0.1433708069002081;0.7867185504249466;CC(C)C1=CC=C(C=O)CC1;CC(C)C1=CC=C(C=O)CC1;CC(C)C1=CC=C(C=O)CC1
1134;1196;13572;CC(C)CCCC(=O)C;True;0.2583632513538539;0.8379609485321582;CC(=O)CCCC(C)C;CC(=O)CCCC(C)C;CC(=O)CCCC(C)C
1135;1197;5281553;CC(=CCC=C(C)C=C)C;True;0.230503908120268;0.8911955756690533;C=CC(C)=CCC=C(C)C;C=CC(C)=CCC=C(C)C;C=CC(C)=CCC=C(C)C
1136;1198;6435925;CC=C(CSC)C=O;True;0.0961293972896735;0.9983863967061484;CC=C(C=O)CSC;CC=C(C=O)CSC;CC=C(C=O)CSC
1137;1199;5282714;CCCCCC=CC(=O)O;True;0.1027251632440188;0.697600999215518;CCCCCC=CC(=O)O;CCCCCC=CC(=O)O;CCCCCC=CC(=O)O
1138;1200;14235;CC(=O)OC(C)(C)CCCC(=C)C=C;True;0.1925781826634572;0.502466330716324;C=CC(=C)CCCC(C)(C)OC(C)=O;C=CC(=C)CCCC(C)(C)OC(C)=O;C=CC(=C)CCCC(C)(C)OC(C)=O
1139;1201;32594;CC(C)CC1=NC=CN=C1OC;True;0.4866330159714047;0.220118594994697;COc1nccnc1CC(C)C;COc1nccnc1CC(C)C;COc1nccnc1CC(C)C
1140;1202;25080123;CCCCCCCCCC(=O)CC(=O)[O-].C(C(CO)O)O;True;0.5842039306086791;0.0825211248837516;CCCCCCCCCC(=O)CC(=O)[O-].OCC(O)CO;CCCCCCCCCC(=O)CC(=O)O.OCC(O)CO;CCCCCCCCCC(=O)CC(=O)O
1141;1203;7478;COC1=CC=C(C=C1)C(=O)O;True;0.171525510066239;0.6940295573760678;COc1ccc(C(=O)O)cc1;COc1ccc(C(=O)O)cc1;COc1ccc(C(=O)O)cc1
1142;1205;1623625;CCCCCC(=CC1=CC=CC=C1)C=O;True;0.0467480600868837;0.8629857447440828;CCCCCC(C=O)=Cc1ccccc1;CCCCCC(C=O)=Cc1ccccc1;CCCCCC(C=O)=Cc1ccccc1
1143;1206;9793908;CC1C2=C(C=C(C=C2)C)OC1=O;True;0.2338655762996081;0.9580596197956852;Cc1ccc2c(c1)OC(=O)C2C;Cc1cc2c(cc1)C(C)C(=O)O2;Cc1cc2c(cc1)C(C)C(=O)O2
1144;1207;61641;COC(=O)CCSC;True;0.0689886714099079;0.9985835702508284;COC(=O)CCSC;COC(=O)CCSC;COC(=O)CCSC
1145;1208;240119;CC(C)CC(=O)OC(C)(CCC=C(C)C)C=C;True;0.2129964742489742;0.9359315362824796;C=CC(C)(CCC=C(C)C)OC(=O)CC(C)C;C=CC(C)(CCC=C(C)C)OC(=O)CC(C)C;C=CC(C)(CCC=C(C)C)OC(=O)CC(C)C
1146;1209;21265;CC(=CCOC(=O)C1=CC=CC=C1)C;True;0.0476647592415411;0.8498170165726808;CC(C)=CCOC(=O)c1ccccc1;CC(C)=CCOC(=O)c1ccccc1;CC(C)=CCOC(=O)c1ccccc1
1147;1210;3015979;CCCC(CC=O)SC;True;0.2076231149592433;0.9986662264779428;CCCC(CC=O)SC;CCCC(CC=O)SC;CCCC(CC=O)SC
1148;1211;65427;CCC1CC(=C(C1=O)O)C;True;0.1683430879704903;0.7944196898304685;CCC1CC(C)=C(O)C1=O;CCC1CC(C)=C(O)C1=O;CCC1CC(C)=C(O)C1=O
1149;1212;62348;COC1=C(C=CC(=C1)CO)O;True;0.0659597859713733;0.8154384803368645;COc1cc(CO)ccc1O;COc1c(O)ccc(CO)c1;COc1c(O)ccc(CO)c1
1150;1213;5367767;CCC=CCCOC(C)OCCC=CCC;True;0.2576792955698211;0.4511900596230884;CCC=CCCOC(C)OCCC=CCC;CCC=CCCOC(C)OCCC=CCC;CCC=CCCOC(C)OCCC=CCC
1151;1214;21503;CCCCCCOC(C)OCCCCCC;True;0.2372531523024363;0.4133301787951973;CCCCCCOC(C)OCCCCCC;CCCCCCOC(C)OCCCCCC;CCCCCCOC(C)OCCCCCC
1152;1215;24847856;CC1C(C(C(C(O1)CO)O)OC2C(C(C(C(O2)COC3C(C(C(CO3)O)OC)O)O)OC)O)O;True;0.5411111111111111;0.238460625632343;COC1C(O)COC(OCC2OC(OC3C(O)C(C)OC(CO)C3O)C(O)C(OC)C2O)C1O;COC1C(O)COC(OCC2OC(OC3C(O)C(C)OC(CO)C3O)C(O)C(OC)C2O)C1O;COC1C(O)COC(OCC2OC(OC3C(O)C(C)OC(CO)C3O)C(O)C(OC)C2O)C1O
1153;1216;10976419;CCCCCCCCC=CCCC=O;True;0.4420419418128584;0.7093201725664527;CCCCCCCCC=CCCC=O;CCCCCCCCC=CCCC=O;CCCCCCCCC=CCCC=O
1154;1217;62374;CC1=CC(=O)CC(C1=O)(C)C;True;0.1137169461798467;0.9672300082050248;CC1=CC(=O)CC(C)(C)C1=O;CC1=CC(=O)CC(C)(C)C1=O;CC1=CC(=O)CC(C)(C)C1=O
1155;1219;11173;CC(=CCO)C;True;0.0437895496431975;0.8876849701171227;CC(C)=CCO;CC(C)=CCO;CC(C)=CCO
1156;1220;110543;CCC(=O)OC1=C(OC=CC1=O)C;True;0.0836102862651589;0.681178070777341;CCC(=O)Oc1c(C)occc1=O;CCC(=O)Oc1c(C)occc1=O;CCC(=O)Oc1c(C)occc1=O
1157;1221;287687;CC1=CCC2(CCC(C2(CC1)O)C(C)C)C;True;0.4973816510202901;0.2581554329461945;CC1=CCC2(C)CCC(C(C)C)C2(O)CC1;CC1=CCC2(C)CCC(C(C)C)C2(O)CC1;CC1=CCC2(C)CCC(C(C)C)C2(O)CC1
1158;1222;8207;CCCCCCCCCCCCCO;True;0.5353582327913764;0.4555005946294363;CCCCCCCCCCCCCO;CCCCCCCCCCCCCO;CCCCCCCCCCCCCO
1159;1223;13016;CSCC1=CC=CC=C1;True;0.5181628070114216;0.6377125254541213;CSCc1ccccc1;CSCc1ccccc1;CSCc1ccccc1
1160;1224;4047281;CCOC(=O)COC1=CC=C(C=C1)C;True;0.0859984975661421;0.4900149517196315;CCOC(=O)COc1ccc(C)cc1;CCOC(=O)COc1ccc(C)cc1;CCOC(=O)COc1ccc(C)cc1
1161;1225;11167;CN=C=S;True;0.6242361111111111;0.0066778414323509;CN=C=S;CN=C=S;CN=C=S
1162;1226;7646;CC(C)C(=O)OCC1=CC=CC=C1;True;0.0272074425422158;0.9453983603605154;CC(C)C(=O)OCc1ccccc1;CC(C)C(=O)OCc1ccccc1;CC(C)C(=O)OCc1ccccc1
1163;1227;6558;CC(C)CN;True;0.6057123250601303;0.8781220839342;CC(C)CN;CC(C)CN;CC(C)CN
1164;1228;57357963;CC=CC(C=C)SSC(C=C)C=CC;True;0.4471901019811205;0.33357952138052;C=CC(C=CC)SSC(C=C)C=CC;C=CC(C=CC)SSC(C=C)C=CC;C=CC(C=CC)SSC(C=C)C=CC
1165;1229;31260;CC(C)CCO;True;0.037160688229674;0.9770609199962976;CC(C)CCO;CC(C)CCO;CC(C)CCO
1166;1230;61457;CCCCCCC1CC(CO1)OC(=O)C;True;0.0910783740063303;0.8794509372703125;CCCCCCC1CC(OC(C)=O)CO1;CCCCCCC1CC(OC(C)=O)CO1;CCCCCCC1CC(OC(C)=O)CO1
1167;1231;61331;COC1=CC=CC=C1OC(=O)CC2=CC=CC=C2;True;0.0833675498216059;0.6657177457971976;COc1ccccc1OC(=O)Cc1ccccc1;COc1ccccc1OC(=O)Cc1ccccc1;COc1ccccc1OC(=O)Cc1ccccc1
1168;1232;61325;CC1C(=O)C(=C(O1)C)OC;True;0.1436267989679611;0.8667117458953241;COC1=C(C)OC(C)C1=O;COC1=C(C)OC(C)C1=O;COC1=C(C)OC(C)C1=O
1169;1234;7685;CC1=CC=C(C=C1)OC(=O)C(C)C;True;0.0750444393852497;0.9354737134605592;Cc1ccc(OC(=O)C(C)C)cc1;Cc1ccc(OC(=O)C(C)C)cc1;Cc1ccc(OC(=O)C(C)C)cc1
1170;1235;60985;CC(C)C(=O)OCCC(C)CCC=C(C)C;True;0.1117510992428671;0.7911319679044911;CC(C)=CCCC(C)CCOC(=O)C(C)C;CC(C)=CCCC(C)CCOC(=O)C(C)C;CC(C)=CCCC(C)CCOC(=O)C(C)C
1171;1236;229385;CCCCCCCCCCOC(=O)CC;True;0.079315449801587;0.947502929705717;CCCCCCCCCCOC(=O)CC;CCCCCCCCCCOC(=O)CC;CCCCCCCCCCOC(=O)CC
1172;1237;32033;CC1SC(SS1)C;True;0.4989629814629814;0.7091424158042816;CC1SSC(C)S1;CC1SSC(C)S1;CC1SSC(C)S1
1173;1238;61319;CCC(=O)OCC=C;True;0.0361608004362909;0.9812221468617216;C=CCOC(=O)CC;C=CCOC(=O)CC;C=CCOC(=O)CC
1174;1240;984;CCCCCCCCCCCCCCCC=O;True;0.363104249265306;0.1394422317938598;CCCCCCCCCCCCCCCC=O;CCCCCCCCCCCCCCCC=O;CCCCCCCCCCCCCCCC=O
1175;1241;439246;C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O;True;0.8664974209526969;0.1439668892115721;O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21;O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c12;O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c12
1176;1242;122485;CC(C)C1CCC(C=C1)(C)O;True;0.2001044865442861;0.4956082105211136;CC(C)C1C=CC(C)(O)CC1;CC(C)C1C=CC(C)(O)CC1;CC(C)C1C=CC(C)(O)CC1
1177;1243;76922;C=CCCN=C=S;True;0.7290816822066821;4.654602563566539e-05;C=CCCN=C=S;C=CCCN=C=S;C=CCCN=C=S
1178;1244;641423;C=CCOC(=O)C=CC1=CC=CC=C1;True;0.1193096350146201;0.729962503555085;C=CCOC(=O)C=Cc1ccccc1;C=CCOC(=O)C=Cc1ccccc1;C=CCOC(=O)C=Cc1ccccc1
1179;1245;69816;C=CCSC#N;True;0.5971390646736081;0.9994473168263598;C=CCSC#N;C=CCSC#N;C=CCSC#N
1180;1246;15825502;CCC1CC(C(=O)C1=O)C;True;0.1915779317028846;0.8312652976535961;CCC1CC(C)C(=O)C1=O;CCC1CC(C)C(=O)C1=O;CCC1CC(C)C(=O)C1=O
1181;1249;19315;CC(=O)CCCCC=C;True;0.1518290690731936;0.7717626006423804;C=CCCCCC(C)=O;C=CCCCCC(C)=O;C=CCCCCC(C)=O
1182;1250;22383;CCCSSSCCC;True;0.4921729957033479;0.4976568828253608;CCCSSSCCC;CCCSSSCCC;CCCSSSCCC
1183;1251;61523;C1=CC=C(C=C1)CCCCCO;True;0.3334938208668869;0.4357601389413676;OCCCCCc1ccccc1;OCCCCCc1ccccc1;OCCCCCc1ccccc1
1184;1252;221691;CCCCCCOC(=O)CC1=CC=CC=C1;True;0.0199838110388973;0.9281129135965286;CCCCCCOC(=O)Cc1ccccc1;CCCCCCOC(=O)Cc1ccccc1;CCCCCCOC(=O)Cc1ccccc1
1185;1253;20219;CCCCCCCC(=O)OCC=C;True;0.0183825923574445;0.96354024448986;C=CCOC(=O)CCCCCCC;C=CCOC(=O)CCCCCCC;C=CCOC(=O)CCCCCCC
1186;1254;5273464;CC(C)OC(=O)C=CC1=CC=CC=C1;True;0.0513471497234744;0.8392083251793466;CC(C)OC(=O)C=Cc1ccccc1;CC(C)OC(=O)C=Cc1ccccc1;CC(C)OC(=O)C=Cc1ccccc1
1187;1255;12711594;CC1=CC(=O)CO1;True;0.1391894426915965;0.9513152227705556;CC1=CC(=O)CO1;CC1=CC(=O)CO1;CC1=CC(=O)CO1
1188;1257;6436627;CC=C(C)C1CCC(O1)(C)C;True;0.1907673081589873;0.9778878380101272;CC=C(C)C1CCC(C)(C)O1;CC=C(C)C1CCC(C)(C)O1;CC=C(C)C1CCC(C)(C)O1
1189;1258;6431148;CC=CCCCCCCCC=O;True;0.1633670042037714;0.7901521566017112;CC=CCCCCCCCC=O;CC=CCCCCCCCC=O;CC=CCCCCCCCC=O
1190;1259;7929;CC1=CC(=CC=C1)C;True;0.480864191702472;0.6506853556359761;Cc1cccc(C)c1;Cc1cc(C)ccc1;Cc1cc(C)ccc1
1191;1260;2879;CC1=CC=C(C=C1)O;True;0.2063864203552674;0.7245342620959799;Cc1ccc(O)cc1;Cc1ccc(O)cc1;Cc1ccc(O)cc1
1192;1262;12297;CCCCC(C)O;True;0.1881007113463325;0.9679883053658568;CCCCC(C)O;CCCCC(C)O;CCCCC(C)O
1193;1263;7915;CC(C)OC(=O)C;True;0.0332393906743424;0.9620926084919064;CC(=O)OC(C)C;CC(=O)OC(C)C;CC(=O)OC(C)C
1194;1264;526616;CC1=C(C=CO1)SSCC2=CC=CO2;True;0.4418212347057232;0.6653509639165294;Cc1occc1SSCc1ccco1;Cc1c(SSCc2ccco2)cco1;Cc1c(SSCc2ccco2)cco1
1195;1265;44153717;CC1COC(O1)C(C)CCC=C(C)C;True;0.2034258729682045;0.6937824095340626;CC(C)=CCCC(C)C1OCC(C)O1;CC(C)=CCCC(C)C1OCC(C)O1;CC(C)=CCCC(C)C1OCC(C)O1
1196;1266;442384;CC1CCC2(C(C3CCC2(C1C3)C)(C)C)O;True;0.5950354780214001;0.1065122201290301;CC1CCC2(O)C(C)(C)C3CCC2(C)C1C3;CC1CCC2(O)C(C)(C)C3CCC2(C)C1C3;CC1CCC2(O)C(C)(C)C3CCC2(C)C1C3
1197;1267;16760467;C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[K+];True;0.2357433675291935;0.854715814717325;O=C([O-])C(O)C(O)C(O)C(O)CO.[K+];O=C([O-])C(O)C(O)C(O)C(O)CO.[K+];O=C([O-])C(O)C(O)C(O)C(O)CO.[K+]
1198;1268;522458;CCCCSSCCC;True;0.4925426432690503;0.8523461649890988;CCCCSSCCC;CCCCSSCCC;CCCCSSCCC
1199;1269;8159;CCCCCCCOC(=O)C;True;0.0922603598189375;0.9542857102364058;CCCCCCCOC(C)=O;CCCCCCCOC(C)=O;CCCCCCCOC(C)=O
1200;1270;6048481;CC=C(C)C(=O)OCC=C;True;0.0453084115489626;0.9909885343633598;C=CCOC(=O)C(C)=CC;C=CCOC(=O)C(C)=CC;C=CCOC(=O)C(C)=CC
1201;1271;57355543;CCCCCCOC(CCCCC)OCCC(C)C;True;0.4390494747757592;0.4493544653586287;CCCCCCOC(CCCCC)OCCC(C)C;CCCCCCOC(CCCCC)OCCC(C)C;CCCCCCOC(CCCCC)OCCC(C)C
1202;1272;442353;CC1=CCC2(CC1)C(=C)CCCC2(C)C;True;0.4272182328605201;0.2565860603612424;C=C1CCCC(C)(C)C12CC=C(C)CC2;C=C1CCCC(C)(C)C12CC=C(C)CC2;C=C1CCCC(C)(C)C12CC=C(C)CC2
1203;1273;67350;CC1=C(C(=C(C(=C1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C;True;0.6446708921511973;0.0792549097620237;Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C;Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C;Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C
1204;1274;221493;CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C;True;0.945;0.0633938156137141;CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
1205;1275;624708;CCC12CCCN(C1)CCC3=C(CC2)NC4=CC=CC=C34;True;0.8983333333333333;0.0003896038879945;CCC12CCCN(CCc3c([nH]c4ccccc34)CC1)C2;CCC12CCCN(CCc3c(CC1)[nH]c1ccccc31)C2;CCC12CCCN(CCc3c(CC1)[nH]c1ccccc31)C2
1206;1276;29995;CCC1=C(C(=O)NC1=O)C;True;0.3933721265127712;0.2941279001445095;CCC1=C(C)C(=O)NC1=O;CCC1=C(C)C(=O)NC1=O;CCC1=C(C)C(=O)NC1=O
1207;1277;1182;CC(C)C(C(=O)O)N;True;0.2443386069750117;0.9079480201392054;CC(C)C(N)C(=O)O;CC(C)C(N)C(=O)O;CC(C)C(N)C(=O)O
1208;1278;25611;CCCCC(=O)C(C)C;True;0.2165582626792338;0.932528778743128;CCCCC(=O)C(C)C;CCCCC(=O)C(C)C;CCCCC(=O)C(C)C
1209;1279;5365004;CCCCCCCCC=CCO;True;0.1824582173762379;0.8220338396115758;CCCCCCCCC=CCO;CCCCCCCCC=CCO;CCCCCCCCC=CCO
1210;1280;9290;C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Ca+2];True;0.1741666666666666;0.5906160531094358;O=C([O-])C(O)C(O)C(O)C(O)CO.O=C([O-])C(O)C(O)C(O)C(O)CO.[Ca+2];O=C([O-])C(O)C(O)C(O)C(O)CO.O=C([O-])C(O)C(O)C(O)C(O)CO.[Ca+2];O=C([O-])C(O)C(O)C(O)C(O)CO.O=C([O-])C(O)C(O)C(O)C(O)CO.[Ca+2]
1211;1281;62572;CCOC(=O)CC(C)O;True;0.029070831775872;0.9631339426214656;CCOC(=O)CC(C)O;CCOC(=O)CC(C)O;CCOC(=O)CC(C)O
1212;1282;5365992;CCCCCC(=O)OCC=C(C)CCC=C(C)C;True;0.2901750971591533;0.8005928238408423;CCCCCC(=O)OCC=C(C)CCC=C(C)C;CCCCCC(=O)OCC=C(C)CCC=C(C)C;CCCCCC(=O)OCC=C(C)CCC=C(C)C
1213;1283;62566;CC(C)C1CCC2(C1C3C2CCC3=C)C;True;0.4834747474747474;0.0564295066678604;C=C1CCC2C1C1C(C(C)C)CCC21C;C=C1CCC2C1C1C(C(C)C)CCC21C;C=C1CCC2C1C1C(C(C)C)CCC21C
1214;1285;24243;[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+];True;0.4854166666666666;0.9906254735657004;O=P([O-])([O-])[O-].[Na+].[Na+].[Na+];O=P([O-])([O-])[O-].[Na+].[Na+].[Na+];O=P([O-])([O-])[O-].[Na+].[Na+].[Na+]
1215;1286;26332;CCC1=NC(=CN=C1)C;True;0.5999277256249719;0.300703232428455;CCc1cncc(C)n1;CCc1nc(C)cnc1;CCc1nc(C)cnc1
1216;1287;61079;CC1CCC(CC2=C1CCC2C)C(C)(C)OC(=O)C;True;0.1874759730944857;0.3532364297554407;CC(=O)OC(C)(C)C1CCC(C)C2=C(C1)C(C)CC2;CC(=O)OC(C)(C)C1CCC(C)C2=C(C1)C(C)CC2;CC(=O)OC(C)(C)C1CCC(C)C2=C(C1)C(C)CC2
1217;1288;12097;CC1=CC=C(O1)C=O;True;0.097952054017381;0.6929014874444024;Cc1ccc(C=O)o1;Cc1ccc(C=O)o1;Cc1ccc(C=O)o1
1218;1289;7283;CCC(C)CN;True;0.4985493569276403;0.9880063082349362;CCC(C)CN;CCC(C)CN;CCC(C)CN
1219;1290;61045;CC1=C(C(=CC=C1)C)S;True;0.4474088960048654;0.3178852226931763;Cc1cccc(C)c1S;Cc1c(S)c(C)ccc1;Cc1c(S)c(C)ccc1
1220;1291;16204499;CSCC(=CC1=CC=CC=C1)C=O;True;0.3004987356773368;0.9607827652698444;CSCC(C=O)=Cc1ccccc1;CSCC(C=O)=Cc1ccccc1;CSCC(C=O)=Cc1ccccc1
1221;1292;61051;C1=CC=C(C=C1)CCCOC(=O)C=CC2=CC=CC=C2;True;0.2143943421666151;0.3317917056602957;O=C(C=Cc1ccccc1)OCCCc1ccccc1;O=C(C=Cc1ccccc1)OCCCc1ccccc1;O=C(C=Cc1ccccc1)OCCCc1ccccc1
1222;1293;181106;CCCCCCC(=O)C=C;True;0.1275858297028634;0.9690871358330396;C=CC(=O)CCCCCC;C=CC(=O)CCCCCC;C=CC(=O)CCCCCC
1223;1294;14425;CCCCCCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O;True;0.6129636886102403;0.2318077025995625;CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1;CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1;CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1
1224;1295;5362782;CCC=CCC(=O)OC;True;0.0051223614110779;0.987142928646309;CCC=CCC(=O)OC;CCC=CCC(=O)OC;CCC=CCC(=O)OC
1225;1297;5317309;CCCCCCCC=CC(C#CC#CC(C=C)O)O;True;0.7951518921423196;0.0523828061403609;C=CC(O)C#CC#CC(O)C=CCCCCCCC;C=CC(O)C#CC#CC(O)C=CCCCCCCC;C=CC(O)C#CC#CC(O)C=CCCCCCCC
1226;1298;579338;CCN1C=CC=C1C=O;True;0.5489917720898121;0.058476939479551;CCn1cccc1C=O;CCn1cccc1C=O;CCn1cccc1C=O
1227;1299;5282110;CC(=O)OCC=CC1=CC=CC=C1;True;0.0248132099163733;0.8208886351280555;CC(=O)OCC=Cc1ccccc1;CC(=O)OCC=Cc1ccccc1;CC(=O)OCC=Cc1ccccc1
1228;1300;8615;C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2N;True;0.2276903114623712;0.2986534138312782;Nc1ccccc1C(=O)OCCc1ccccc1;Nc1ccccc1C(=O)OCCc1ccccc1;Nc1ccccc1C(=O)OCCc1ccccc1
1229;1301;3026;CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC;True;0.367261425494543;0.3202337769328213;CCCCOC(=O)c1ccccc1C(=O)OCCCC;CCCCOC(=O)c1ccccc1C(=O)OCCCC;CCCCOC(=O)c1ccccc1C(=O)OCCCC
1230;1302;6857487;CC(=C)C1CCC2(C(C1)O2)C;True;0.2931093637732915;0.710960202055791;C=C(C)C1CCC2(C)OC2C1;C=C(C)C1CCC2(C)OC2C1;C=C(C)C1CCC2(C)OC2C1
1231;1303;519382;CC1=C(C(CCC1)(C)C)CCC(=O)C;True;0.1027747975177471;0.8975682232886922;CC(=O)CCC1=C(C)CCCC1(C)C;CC(=O)CCC1=C(C)CCCC1(C)C;CC(=O)CCC1=C(C)CCCC1(C)C
1232;1304;3085213;CC(C)CC(=O)OC1=C(C=C(C=C1)CC=C)OC;True;0.2031172171581648;0.6439083144744191;C=CCc1ccc(OC(=O)CC(C)C)c(OC)c1;C=CCc1cc(OC)c(OC(=O)CC(C)C)cc1;C=CCc1cc(OC)c(OC(=O)CC(C)C)cc1
1233;1305;8167;CCCCCCCCCCOC(=O)C;True;0.2409383757574947;0.923112328541408;CCCCCCCCCCOC(C)=O;CCCCCCCCCCOC(C)=O;CCCCCCCCCCOC(C)=O
1234;1306;86609;CC1CCC(C2C13C2C(=CC3)C)C(C)C;True;0.4477361111111111;0.0148744638650477;CC1=CCC23C(C)CCC(C(C)C)C2C13;CC1=CCC23C(C)CCC(C(C)C)C2C13;CC1=CCC23C(C)CCC(C(C)C)C2C13
1235;1307;6428802;CC1=NC2=C(CCC2)N=C1C;True;0.4973355816443534;0.7345569371470708;Cc1nc2c(nc1C)CCC2;Cc1nc2c(CCC2)nc1C;Cc1nc2c(CCC2)nc1C
1236;1308;238498;CCCC(=O)CC(=O)OCC;True;0.0265145353783593;0.9685042063421512;CCCC(=O)CC(=O)OCC;CCCC(=O)CC(=O)OCC;CCCC(=O)CC(=O)OCC
1237;1309;520098;CCC(C)C1=NC=CN=C1OC;True;0.4969259745983698;0.6412135391037161;CCC(C)c1nccnc1OC;CCC(C)c1nccnc1OC;CCC(C)c1nccnc1OC
1238;1311;118928;CC(=O)CCCCCCCC=C;True;0.1393185800634181;0.7268588784589486;C=CCCCCCCCC(C)=O;C=CCCCCCCCC(C)=O;C=CCCCCCCCC(C)=O
1239;1312;62000;CSCCCC=O;True;0.150939062040235;0.9285792297138484;CSCCCC=O;CSCCCC=O;CSCCCC=O
1240;1313;176983;CC1=CC=C(CC1)C(=C)C;True;0.3206319668630673;0.7812818353035988;C=C(C)C1=CC=C(C)CC1;C=C(C)C1=CC=C(C)CC1;C=C(C)C1=CC=C(C)CC1
1241;1314;602;CC(C(=O)O)N;True;0.2901269987595694;0.9167325236217772;CC(N)C(=O)O;CC(N)C(=O)O;CC(N)C(=O)O
1242;1315;61521;CC(CCCC(=C)C)CCOC(=O)CC1=CC=CC=C1;True;0.1623362860172731;0.8665092149367264;C=C(C)CCCC(C)CCOC(=O)Cc1ccccc1;C=C(C)CCCC(C)CCOC(=O)Cc1ccccc1;C=C(C)CCCC(C)CCOC(=O)Cc1ccccc1
1243;1316;100197;CC(=CC(C(C)(C)C=C)O)C;True;0.1727464283559089;0.9360397057859778;C=CC(C)(C)C(O)C=C(C)C;C=CC(C)(C)C(O)C=C(C)C;C=CC(C)(C)C(O)C=C(C)C
